timestamp,open,high,low,close
2026-06-24 02:42:00,7450.25,7451.25,7449.75,7450.0
2026-06-24 02:45:00,7450.0,7450.0,7448.25,7448.5
2026-06-24 02:48:00,7448.25,7450.5,7448.25,7449.25
2026-06-24 02:51:00,7449.0,7451.75,7449.0,7451.5
2026-06-24 02:54:00,7451.25,7451.25,7449.75,7450.75
2026-06-24 02:57:00,7450.5,7451.25,7448.5,7448.75
2026-06-24 03:00:00,7449.0,7450.75,7444.25,7445.0
2026-06-24 03:03:00,7445.0,7446.75,7442.75,7444.25
2026-06-24 03:06:00,7444.5,7449.75,7444.5,7448.75
2026-06-24 03:09:00,7448.75,7449.75,7446.0,7449.5
2026-06-24 03:12:00,7449.75,7450.0,7447.0,7447.75
2026-06-24 03:15:00,7448.0,7449.25,7444.75,7448.75
2026-06-24 03:18:00,7448.5,7449.25,7444.75,7445.5
2026-06-24 03:21:00,7445.25,7450.5,7445.25,7449.5
2026-06-24 03:24:00,7448.75,7448.75,7444.75,7446.0
2026-06-24 03:27:00,7445.75,7446.75,7444.5,7444.5
2026-06-24 03:30:00,7444.5,7447.75,7444.25,7447.25
2026-06-24 03:33:00,7447.25,7448.0,7441.75,7443.5
2026-06-24 03:36:00,7443.75,7444.5,7439.75,7444.0
2026-06-24 03:39:00,7444.0,7447.75,7442.75,7447.75
2026-06-24 03:42:00,7447.5,7450.75,7445.5,7450.25
2026-06-24 03:45:00,7450.0,7452.75,7449.5,7451.75
2026-06-24 03:48:00,7451.5,7452.5,7450.25,7450.5
2026-06-24 03:51:00,7450.5,7450.75,7444.75,7444.75
2026-06-24 03:54:00,7445.0,7447.5,7443.75,7444.25
2026-06-24 03:57:00,7444.25,7444.25,7442.0,7442.75
2026-06-24 04:00:00,7443.0,7447.5,7442.5,7447.25
2026-06-24 04:03:00,7447.0,7452.5,7445.75,7451.75
2026-06-24 04:06:00,7451.5,7451.75,7449.0,7450.75
2026-06-24 04:09:00,7450.75,7450.75,7448.0,7449.5
2026-06-24 04:12:00,7449.5,7452.25,7446.75,7452.25
2026-06-24 04:15:00,7451.75,7452.75,7449.75,7452.5
2026-06-24 04:18:00,7452.25,7453.0,7448.0,7448.75
2026-06-24 04:21:00,7448.25,7449.0,7446.25,7448.0
2026-06-24 04:24:00,7448.0,7448.25,7445.75,7447.0
2026-06-24 04:27:00,7447.5,7448.5,7446.25,7448.5
2026-06-24 04:30:00,7448.5,7452.25,7447.0,7452.25
2026-06-24 04:33:00,7452.5,7453.25,7449.25,7449.75
2026-06-24 04:36:00,7449.75,7449.75,7447.25,7449.0
2026-06-24 04:39:00,7449.25,7449.25,7447.0,7448.25
2026-06-24 04:42:00,7448.25,7450.0,7447.0,7449.0
2026-06-24 04:45:00,7449.0,7449.25,7445.25,7445.5
2026-06-24 04:48:00,7445.5,7446.5,7445.0,7446.0
2026-06-24 04:51:00,7446.25,7447.5,7445.0,7445.25
2026-06-24 04:54:00,7445.5,7447.25,7445.0,7446.5
2026-06-24 04:57:00,7446.25,7447.75,7446.0,7447.5
2026-06-24 05:00:00,7447.5,7449.25,7444.25,7445.25
2026-06-24 05:03:00,7445.5,7446.5,7444.5,7446.25
2026-06-24 05:06:00,7446.25,7447.5,7444.5,7447.25
2026-06-24 05:09:00,7447.5,7449.25,7446.0,7447.5
2026-06-24 05:12:00,7447.5,7452.25,7447.5,7451.25
2026-06-24 05:15:00,7451.25,7451.5,7447.0,7448.0
2026-06-24 05:18:00,7448.0,7448.5,7443.0,7447.0
2026-06-24 05:21:00,7447.0,7448.0,7446.0,7446.75
2026-06-24 05:24:00,7446.5,7449.75,7446.5,7448.25
2026-06-24 05:27:00,7448.25,7448.5,7446.0,7447.0
2026-06-24 05:30:00,7446.75,7448.25,7445.5,7447.0
2026-06-24 05:33:00,7447.0,7448.0,7445.75,7447.25
2026-06-24 05:36:00,7447.0,7447.0,7444.0,7444.5
2026-06-24 05:39:00,7444.25,7444.5,7440.75,7442.5
2026-06-24 05:42:00,7442.75,7442.75,7441.0,7441.25
2026-06-24 05:45:00,7441.25,7444.5,7439.25,7444.25
2026-06-24 05:48:00,7444.25,7445.75,7442.0,7445.75
2026-06-24 05:51:00,7445.75,7448.75,7445.25,7448.25
2026-06-24 05:54:00,7448.0,7448.5,7446.0,7447.0
2026-06-24 05:57:00,7447.0,7448.25,7446.25,7447.75
2026-06-24 06:00:00,7447.75,7447.75,7442.25,7443.0
2026-06-24 06:03:00,7443.5,7446.75,7443.25,7446.25
2026-06-24 06:06:00,7446.0,7447.5,7444.0,7446.5
2026-06-24 06:09:00,7446.75,7447.0,7443.75,7444.75
2026-06-24 06:12:00,7445.0,7448.0,7445.0,7447.75
2026-06-24 06:15:00,7447.5,7450.0,7447.0,7449.5
2026-06-24 06:18:00,7449.5,7450.0,7447.25,7447.5
2026-06-24 06:21:00,7447.25,7449.5,7447.0,7447.25
2026-06-24 06:24:00,7447.25,7449.5,7447.25,7449.25
2026-06-24 06:27:00,7449.0,7450.5,7448.0,7450.5
2026-06-24 06:30:00,7450.5,7453.0,7449.75,7452.75
2026-06-24 06:33:00,7453.0,7453.75,7452.0,7453.0
2026-06-24 06:36:00,7453.0,7453.75,7452.25,7452.5
2026-06-24 06:39:00,7452.25,7453.25,7451.75,7453.0
2026-06-24 06:42:00,7453.0,7458.25,7452.75,7455.25
2026-06-24 06:45:00,7455.25,7456.25,7453.0,7454.0
2026-06-24 06:48:00,7454.0,7454.0,7450.5,7450.5
2026-06-24 06:51:00,7450.75,7451.0,7448.5,7449.5
2026-06-24 06:54:00,7449.5,7449.75,7448.25,7449.5
2026-06-24 06:57:00,7449.5,7450.5,7447.5,7449.0
2026-06-24 07:00:00,7449.0,7455.0,7448.5,7454.75
2026-06-24 07:03:00,7454.75,7455.75,7451.0,7451.25
2026-06-24 07:06:00,7451.0,7451.75,7449.5,7450.75
2026-06-24 07:09:00,7450.5,7451.0,7449.0,7450.5
2026-06-24 07:12:00,7450.25,7450.5,7448.0,7448.0
2026-06-24 07:15:00,7448.25,7448.5,7445.75,7446.25
2026-06-24 07:18:00,7446.0,7449.25,7443.75,7444.5
2026-06-24 07:21:00,7444.5,7447.5,7444.0,7447.0
2026-06-24 07:24:00,7446.75,7449.25,7446.5,7447.75
2026-06-24 07:27:00,7447.5,7449.25,7447.25,7447.5
2026-06-24 07:30:00,7447.75,7453.0,7447.5,7452.25
2026-06-24 07:33:00,7452.25,7452.5,7450.5,7452.25
2026-06-24 07:36:00,7452.0,7459.0,7451.5,7457.5
2026-06-24 07:39:00,7457.5,7457.5,7453.75,7455.0
2026-06-24 07:42:00,7455.25,7456.0,7454.0,7455.25
2026-06-24 07:45:00,7455.25,7456.5,7454.5,7455.25
2026-06-24 07:48:00,7455.25,7464.25,7455.0,7462.25
2026-06-24 07:51:00,7462.25,7464.5,7460.75,7464.0
2026-06-24 07:54:00,7464.0,7465.0,7460.0,7461.5
2026-06-24 07:57:00,7461.25,7464.0,7461.0,7463.75
2026-06-24 08:00:00,7463.75,7464.5,7458.5,7463.25
2026-06-24 08:03:00,7463.5,7464.25,7461.25,7462.5
2026-06-24 08:06:00,7462.5,7463.0,7458.5,7459.25
2026-06-24 08:09:00,7459.25,7462.25,7458.5,7461.75
2026-06-24 08:12:00,7461.75,7462.75,7459.75,7460.25
2026-06-24 08:15:00,7460.25,7461.5,7457.0,7461.5
2026-06-24 08:18:00,7461.25,7466.75,7461.0,7464.25
2026-06-24 08:21:00,7464.5,7465.75,7462.75,7463.25
2026-06-24 08:24:00,7463.25,7465.25,7462.25,7463.0
2026-06-24 08:27:00,7463.0,7467.25,7462.5,7465.0
2026-06-24 08:30:00,7464.75,7467.25,7460.5,7462.0
2026-06-24 08:33:00,7462.0,7462.5,7456.75,7456.75
2026-06-24 08:36:00,7456.75,7458.5,7455.0,7457.5
2026-06-24 08:39:00,7457.75,7457.75,7452.75,7453.25
2026-06-24 08:42:00,7453.5,7454.75,7453.0,7454.0
2026-06-24 08:45:00,7454.0,7455.5,7453.75,7454.5
2026-06-24 08:48:00,7454.5,7455.0,7450.0,7450.25
2026-06-24 08:51:00,7450.25,7451.5,7450.0,7451.0
2026-06-24 08:54:00,7450.75,7451.25,7447.75,7449.0
2026-06-24 08:57:00,7449.0,7451.5,7448.75,7450.5
2026-06-24 09:00:00,7450.5,7455.75,7450.25,7454.25
2026-06-24 09:03:00,7454.5,7454.5,7449.25,7451.25
2026-06-24 09:06:00,7451.25,7451.25,7447.5,7448.25
2026-06-24 09:09:00,7448.0,7448.25,7442.5,7444.5
2026-06-24 09:12:00,7444.25,7444.75,7442.0,7442.75
2026-06-24 09:15:00,7443.0,7444.75,7442.0,7444.25
2026-06-24 09:18:00,7444.0,7449.0,7443.25,7448.75
2026-06-24 09:21:00,7448.75,7449.25,7442.75,7443.0
2026-06-24 09:24:00,7443.0,7449.25,7438.75,7448.0
2026-06-24 09:27:00,7447.75,7448.0,7443.75,7447.5
2026-06-24 09:30:00,7447.25,7459.25,7438.25,7456.25
2026-06-24 09:33:00,7456.5,7467.5,7455.5,7464.75
2026-06-24 09:36:00,7465.0,7468.0,7456.25,7463.75
2026-06-24 09:39:00,7464.0,7464.0,7445.25,7445.75
2026-06-24 09:42:00,7445.75,7454.0,7442.25,7452.5
2026-06-24 09:45:00,7452.75,7457.75,7446.25,7448.75
2026-06-24 09:48:00,7449.0,7463.25,7437.75,7462.25
2026-06-24 09:51:00,7462.0,7472.25,7460.5,7469.75
2026-06-24 09:54:00,7469.75,7471.5,7456.25,7459.0
2026-06-24 09:57:00,7459.25,7462.25,7453.25,7454.5
2026-06-24 10:00:00,7454.75,7459.0,7448.0,7453.25
2026-06-24 10:03:00,7453.5,7458.0,7447.75,7456.0
2026-06-24 10:06:00,7456.0,7460.5,7449.25,7450.25
2026-06-24 10:09:00,7450.25,7457.75,7447.75,7451.25
2026-06-24 10:12:00,7451.25,7455.75,7447.0,7451.25
2026-06-24 10:15:00,7451.0,7455.0,7442.5,7443.25
2026-06-24 10:18:00,7443.0,7446.75,7436.5,7442.5
2026-06-24 10:21:00,7442.75,7459.5,7441.25,7455.75
2026-06-24 10:24:00,7455.75,7463.25,7454.75,7456.75
2026-06-24 10:27:00,7456.5,7466.0,7456.0,7461.0
2026-06-24 10:30:00,7461.0,7469.0,7460.75,7466.5
2026-06-24 10:33:00,7466.5,7468.0,7462.5,7466.0
2026-06-24 10:36:00,7466.0,7467.75,7462.75,7464.0
2026-06-24 10:39:00,7464.0,7465.0,7457.5,7462.0
2026-06-24 10:42:00,7462.25,7473.5,7458.75,7472.75
2026-06-24 10:45:00,7472.75,7483.5,7471.75,7482.75
2026-06-24 10:48:00,7482.75,7486.0,7478.5,7482.75
2026-06-24 10:51:00,7482.75,7487.25,7480.25,7485.75
2026-06-24 10:54:00,7485.75,7486.0,7478.0,7484.25
2026-06-24 10:57:00,7484.0,7494.25,7482.75,7493.75
2026-06-24 11:00:00,7493.75,7496.5,7491.0,7491.5
2026-06-24 11:03:00,7491.5,7493.0,7488.0,7489.25
2026-06-24 11:06:00,7489.25,7490.25,7482.5,7483.75
2026-06-24 11:09:00,7483.5,7485.25,7479.25,7483.5
2026-06-24 11:12:00,7483.5,7484.75,7476.25,7481.75
2026-06-24 11:15:00,7481.75,7490.75,7480.5,7490.0
2026-06-24 11:18:00,7489.75,7490.75,7484.5,7488.75
2026-06-24 11:21:00,7488.75,7490.5,7485.5,7489.5
2026-06-24 11:24:00,7489.5,7490.5,7478.25,7484.0
2026-06-24 11:27:00,7483.75,7493.75,7483.5,7493.5
2026-06-24 11:30:00,7493.5,7496.5,7488.25,7490.0
2026-06-24 11:33:00,7490.0,7492.25,7485.75,7491.5
2026-06-24 11:36:00,7491.5,7492.25,7487.5,7487.5
2026-06-24 11:39:00,7487.75,7488.0,7482.0,7482.75
2026-06-24 11:42:00,7482.75,7483.25,7478.25,7481.75
2026-06-24 11:45:00,7481.75,7481.75,7474.5,7476.0
2026-06-24 11:48:00,7476.0,7487.25,7475.5,7485.25
2026-06-24 11:51:00,7485.25,7489.75,7483.25,7487.5
2026-06-24 11:54:00,7487.5,7487.5,7480.25,7482.75
2026-06-24 11:57:00,7482.5,7484.0,7478.0,7480.25
2026-06-24 12:00:00,7480.25,7483.0,7478.0,7479.25
2026-06-24 12:03:00,7479.25,7479.5,7475.5,7478.0
2026-06-24 12:06:00,7477.75,7481.25,7474.5,7476.75
2026-06-24 12:09:00,7476.75,7485.5,7476.0,7483.0
2026-06-24 12:12:00,7482.75,7483.25,7478.25,7481.25
2026-06-24 12:15:00,7481.5,7485.0,7479.5,7480.25
2026-06-24 12:18:00,7480.25,7481.5,7477.0,7478.5
2026-06-24 12:21:00,7478.5,7484.25,7477.0,7483.0
2026-06-24 12:24:00,7482.75,7484.25,7476.75,7478.0
2026-06-24 12:27:00,7478.25,7479.75,7476.75,7477.75
2026-06-24 12:30:00,7477.75,7477.75,7471.75,7472.5
2026-06-24 12:33:00,7472.5,7476.0,7471.5,7475.25
2026-06-24 12:36:00,7475.0,7475.75,7463.5,7464.25
2026-06-24 12:39:00,7464.0,7465.25,7455.0,7460.25
2026-06-24 12:42:00,7460.0,7460.25,7455.25,7459.75
2026-06-24 12:45:00,7459.5,7460.25,7455.5,7459.0
2026-06-24 12:48:00,7459.0,7464.5,7459.0,7464.0
2026-06-24 12:51:00,7464.0,7464.5,7457.0,7457.25
2026-06-24 12:54:00,7457.25,7458.0,7450.75,7453.25
2026-06-24 12:57:00,7453.25,7455.25,7451.75,7453.0
2026-06-24 13:00:00,7453.0,7459.0,7451.25,7457.75
2026-06-24 13:03:00,7457.5,7461.25,7456.25,7456.5
2026-06-24 13:06:00,7456.5,7457.0,7442.5,7444.0
2026-06-24 13:09:00,7444.0,7450.0,7443.25,7446.0
2026-06-24 13:12:00,7446.0,7449.25,7442.25,7444.0
2026-06-24 13:15:00,7444.0,7447.75,7433.75,7437.0
2026-06-24 13:18:00,7437.0,7437.75,7427.0,7427.75
2026-06-24 13:21:00,7427.75,7433.0,7426.25,7428.0
2026-06-24 13:24:00,7428.0,7429.5,7421.0,7424.75
2026-06-24 13:27:00,7424.75,7426.5,7415.75,7416.75
2026-06-24 13:30:00,7417.0,7422.25,7409.0,7412.5
2026-06-24 13:33:00,7412.75,7424.5,7407.75,7418.0
2026-06-24 13:36:00,7418.0,7419.75,7412.0,7416.5
2026-06-24 13:39:00,7416.5,7422.0,7415.5,7421.75
2026-06-24 13:42:00,7421.5,7423.5,7413.25,7414.75
2026-06-24 13:45:00,7414.75,7421.75,7410.25,7420.75
2026-06-24 13:48:00,7420.75,7421.75,7416.5,7419.75
2026-06-24 13:51:00,7419.5,7421.75,7416.25,7420.5
2026-06-24 13:54:00,7420.75,7427.25,7419.0,7423.5
2026-06-24 13:57:00,7423.5,7423.5,7412.5,7414.0
2026-06-24 14:00:00,7414.25,7425.25,7413.0,7421.25
2026-06-24 14:03:00,7421.5,7425.25,7418.25,7423.0
2026-06-24 14:06:00,7423.0,7429.5,7422.75,7423.5
2026-06-24 14:09:00,7423.75,7427.5,7423.25,7423.5
2026-06-24 14:12:00,7423.5,7426.25,7421.0,7424.75
2026-06-24 14:15:00,7424.75,7433.75,7424.75,7431.0
2026-06-24 14:18:00,7431.25,7435.75,7425.0,7432.75
2026-06-24 14:21:00,7433.0,7437.0,7432.5,7437.0
2026-06-24 14:24:00,7436.75,7443.25,7435.0,7438.75
2026-06-24 14:27:00,7439.0,7442.5,7437.75,7440.0
2026-06-24 14:30:00,7440.0,7442.25,7438.5,7440.0
2026-06-24 14:33:00,7440.0,7440.75,7433.75,7435.0
2026-06-24 14:36:00,7435.0,7438.0,7431.5,7434.25
2026-06-24 14:39:00,7434.5,7435.5,7425.75,7429.75
2026-06-24 14:42:00,7429.75,7431.75,7425.25,7429.25
2026-06-24 14:45:00,7429.25,7429.25,7418.0,7418.25
2026-06-24 14:48:00,7418.25,7418.75,7408.25,7410.5
2026-06-24 14:51:00,7410.5,7416.0,7408.25,7414.0
2026-06-24 14:54:00,7413.75,7420.75,7413.75,7420.25
2026-06-24 14:57:00,7420.25,7424.5,7412.5,7415.5
2026-06-24 15:00:00,7415.5,7418.25,7409.5,7417.25
2026-06-24 15:03:00,7417.0,7425.25,7413.5,7416.0
2026-06-24 15:06:00,7416.0,7416.25,7404.75,7407.75
2026-06-24 15:09:00,7407.75,7412.75,7404.25,7406.5
2026-06-24 15:12:00,7406.75,7413.25,7405.75,7412.25
2026-06-24 15:15:00,7412.25,7412.75,7407.75,7410.25
2026-06-24 15:18:00,7410.25,7413.25,7408.5,7410.0
2026-06-24 15:21:00,7409.75,7413.25,7408.75,7411.5
2026-06-24 15:24:00,7411.5,7419.75,7410.0,7418.0
2026-06-24 15:27:00,7418.0,7419.0,7413.75,7416.25
2026-06-24 15:30:00,7416.0,7418.5,7411.25,7414.0
2026-06-24 15:33:00,7414.0,7414.75,7410.25,7411.25
2026-06-24 15:36:00,7411.5,7416.25,7410.0,7411.25
2026-06-24 15:39:00,7411.25,7417.25,7409.5,7410.0
2026-06-24 15:42:00,7410.0,7412.5,7405.25,7411.0
2026-06-24 15:45:00,7411.25,7418.5,7410.5,7414.5
2026-06-24 15:48:00,7414.5,7421.5,7411.25,7418.75
2026-06-24 15:51:00,7418.75,7427.5,7418.25,7426.25
2026-06-24 15:54:00,7426.25,7427.25,7420.0,7422.0
2026-06-24 15:57:00,7421.75,7431.5,7417.75,7428.25
2026-06-24 16:00:00,7428.25,7445.0,7421.25,7442.75
2026-06-24 16:03:00,7442.5,7459.75,7440.0,7458.75
2026-06-24 16:06:00,7459.0,7465.25,7457.25,7463.25
2026-06-24 16:09:00,7463.0,7465.0,7458.5,7462.25
2026-06-24 16:12:00,7462.0,7464.25,7457.0,7463.5
2026-06-24 16:15:00,7463.75,7465.0,7460.75,7462.0
2026-06-24 16:18:00,7462.25,7466.5,7462.0,7465.25
2026-06-24 16:21:00,7465.25,7473.0,7465.25,7471.75
2026-06-24 16:24:00,7471.75,7474.0,7469.75,7472.5
2026-06-24 16:27:00,7472.5,7472.5,7469.25,7470.5
2026-06-24 16:30:00,7470.5,7475.0,7470.0,7471.25
2026-06-24 16:33:00,7471.25,7472.75,7468.0,7470.0
2026-06-24 16:36:00,7470.0,7472.0,7468.25,7471.5
2026-06-24 16:39:00,7471.75,7476.0,7471.25,7475.25
2026-06-24 16:42:00,7475.0,7480.0,7474.25,7479.25
2026-06-24 16:45:00,7479.25,7481.0,7477.0,7479.75
2026-06-24 16:48:00,7479.5,7482.25,7477.25,7478.25
2026-06-24 16:51:00,7478.5,7479.25,7475.25,7477.75
2026-06-24 16:54:00,7477.5,7478.5,7474.75,7475.0
2026-06-24 16:57:00,7475.0,7478.75,7475.0,7477.5
2026-06-24 18:00:00,7476.25,7486.75,7476.25,7482.0
2026-06-24 18:03:00,7482.25,7482.25,7475.5,7475.75
2026-06-24 18:06:00,7475.5,7475.75,7472.25,7474.25
2026-06-24 18:09:00,7473.75,7476.5,7472.75,7475.75
2026-06-24 18:12:00,7476.0,7477.5,7472.25,7473.0
2026-06-24 18:15:00,7473.0,7473.25,7471.0,7472.0
2026-06-24 18:18:00,7472.25,7475.25,7470.5,7474.25
2026-06-24 18:21:00,7474.25,7475.0,7472.25,7473.0
2026-06-24 18:24:00,7472.75,7472.75,7469.0,7469.0
2026-06-24 18:27:00,7469.5,7471.0,7468.25,7468.5
2026-06-24 18:30:00,7468.5,7471.25,7468.5,7469.5
2026-06-24 18:33:00,7469.5,7470.25,7468.0,7469.75
2026-06-24 18:36:00,7470.0,7470.0,7468.0,7468.75
2026-06-24 18:39:00,7468.75,7469.75,7467.0,7468.5
2026-06-24 18:42:00,7468.5,7471.5,7468.5,7470.75
2026-06-24 18:45:00,7470.75,7471.0,7468.5,7469.25
2026-06-24 18:48:00,7469.25,7469.25,7466.5,7467.25
2026-06-24 18:51:00,7467.25,7469.5,7467.0,7467.75
2026-06-24 18:54:00,7467.5,7467.75,7466.0,7466.75
2026-06-24 18:57:00,7466.5,7467.0,7465.75,7466.25
2026-06-24 19:00:00,7466.5,7467.0,7465.25,7465.75
2026-06-24 19:03:00,7465.75,7468.25,7465.75,7467.75
2026-06-24 19:06:00,7467.75,7468.25,7467.0,7467.75
2026-06-24 19:09:00,7467.75,7468.75,7466.5,7466.75
2026-06-24 19:12:00,7466.5,7467.0,7464.0,7464.75
2026-06-24 19:15:00,7465.0,7465.5,7464.25,7465.0
2026-06-24 19:18:00,7465.0,7465.75,7464.0,7465.5
2026-06-24 19:21:00,7465.75,7468.0,7465.25,7468.0
2026-06-24 19:24:00,7467.75,7469.75,7467.25,7469.75
2026-06-24 19:27:00,7469.5,7470.75,7468.0,7468.25
2026-06-24 19:30:00,7468.5,7470.75,7468.0,7470.25
2026-06-24 19:33:00,7470.0,7473.5,7470.0,7473.25
2026-06-24 19:36:00,7473.0,7475.0,7473.0,7474.75
2026-06-24 19:39:00,7474.5,7475.75,7473.0,7475.0
2026-06-24 19:42:00,7475.25,7475.25,7473.25,7474.25
2026-06-24 19:45:00,7474.5,7478.5,7471.75,7473.25
2026-06-24 19:48:00,7473.0,7473.5,7470.5,7470.75
2026-06-24 19:51:00,7470.75,7472.0,7469.75,7471.0
2026-06-24 19:54:00,7471.0,7473.25,7471.0,7472.25
2026-06-24 19:57:00,7473.0,7474.0,7470.25,7471.75
2026-06-24 20:00:00,7472.0,7472.75,7466.5,7466.5
2026-06-24 20:03:00,7466.75,7467.75,7464.75,7466.5
2026-06-24 20:06:00,7466.5,7469.75,7466.0,7468.0
2026-06-24 20:09:00,7468.0,7472.5,7467.5,7470.75
2026-06-24 20:12:00,7470.5,7473.0,7467.75,7471.25
2026-06-24 20:15:00,7471.0,7472.25,7468.25,7469.25
2026-06-24 20:18:00,7469.25,7471.0,7468.0,7468.25
2026-06-24 20:21:00,7468.5,7471.25,7467.5,7470.25
2026-06-24 20:24:00,7470.25,7470.75,7464.5,7466.25
2026-06-24 20:27:00,7466.25,7468.0,7464.5,7466.0
2026-06-24 20:30:00,7466.25,7467.0,7460.25,7461.75
2026-06-24 20:33:00,7461.75,7463.25,7459.25,7460.0
2026-06-24 20:36:00,7460.25,7462.25,7459.25,7460.0
2026-06-24 20:39:00,7460.0,7460.75,7454.75,7455.75
2026-06-24 20:42:00,7455.5,7458.5,7454.0,7457.0
2026-06-24 20:45:00,7457.0,7458.5,7453.75,7454.5
2026-06-24 20:48:00,7454.75,7458.5,7453.5,7458.0
2026-06-24 20:51:00,7458.0,7460.25,7456.5,7460.0
2026-06-24 20:54:00,7460.0,7460.5,7454.75,7455.5
2026-06-24 20:57:00,7455.5,7457.0,7453.0,7454.5
2026-06-24 21:00:00,7455.0,7459.0,7454.0,7456.25
2026-06-24 21:03:00,7456.25,7456.5,7452.25,7455.25
2026-06-24 21:06:00,7455.0,7455.5,7453.25,7454.5
2026-06-24 21:09:00,7454.5,7457.0,7453.75,7455.5
2026-06-24 21:12:00,7455.5,7456.5,7454.75,7455.75
2026-06-24 21:15:00,7455.75,7458.25,7454.25,7457.5
2026-06-24 21:18:00,7457.25,7459.0,7455.0,7458.5
2026-06-24 21:21:00,7458.5,7460.0,7458.25,7459.5
2026-06-24 21:24:00,7459.5,7459.75,7456.25,7456.75
2026-06-24 21:27:00,7456.75,7458.75,7455.75,7456.25
2026-06-24 21:30:00,7456.75,7460.25,7455.75,7459.0
2026-06-24 21:33:00,7459.0,7463.0,7458.25,7463.0
2026-06-24 21:36:00,7463.0,7466.25,7461.25,7465.5
2026-06-24 21:39:00,7465.5,7466.5,7461.25,7461.25
2026-06-24 21:42:00,7461.5,7464.0,7460.25,7460.75
2026-06-24 21:45:00,7460.75,7461.5,7459.5,7461.25
2026-06-24 21:48:00,7461.25,7463.25,7459.75,7462.5
2026-06-24 21:51:00,7463.0,7464.5,7462.0,7463.25
2026-06-24 21:54:00,7463.25,7465.0,7462.5,7464.5
2026-06-24 21:57:00,7464.5,7465.0,7460.0,7460.25
2026-06-24 22:00:00,7460.0,7463.5,7458.25,7462.5
2026-06-24 22:03:00,7462.5,7465.0,7462.25,7463.75
2026-06-24 22:06:00,7463.75,7464.0,7460.0,7461.5
